keyword,Title,Reviews,Review_points,Address,Country,City,State,Website,Phone,Page_URL,Google_id,Place_id,Latitude,Longitude,Category,Main_image,Image_1,Description,Price_Range,Open_Time_Monday,Open_Time_Tuesday,Open_Time_Wednesday,Open_Time_Thursday,Open_Time_Friday,Open_Time_Saturday,Open_Time_Sunday
"tourist attraction in tampa, florida",The Florida Aquarium,17671,4.5,"701 Channelside Dr, Tampa, FL 33602, United States",United States,Tampa,Florida,https://www.flaquarium.org/,+1 813-273-4000,https://www.google.com/maps/place/The+Florida+Aquarium/data=!4m5!3m4!1s0x88c2c4f0e72a7009:0xd1666c19dbc4338d!8m2!3d27.943972!4d-82.4448747?authuser=0&hl=en&rclk=1,0x88c2c4f0e72a7009:0xd1666c19dbc4338d,ChIJCXAq5_DEwogRjTPE2xlsZtE,27.943972,-82.4448747,attractions,https://lh5.googleusercontent.com/p/AF1QipNYehrr4ctpFBRUKtLADrxOJbjdnGhpR1sarnz0=w442-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipNYehrr4ctpFBRUKtLADrxOJbjdnGhpR1sarnz0=w1024-h960-p-k-no,"Aquarium with sharks, penguins, stingray touch tanks, a wild dolphin cruise & a water playground.",None,Monday 9:30 AM–5 PM 2023-05-01,Tuesday 9:30 AM–5 PM 2023-05-02,Wednesday 9:30 AM–5 PM 2023-04-26,Thursday 9:30 AM–5 PM 2023-04-27,Friday 9:30 AM–5 PM 2023-04-28,Saturday 9:30 AM–5 PM 2023-04-29,Sunday 9:30 AM–5 PM 2023-04-30
"tourist attraction in tampa, florida",Henry B. Plant Museum,888,4.6,"401 W Kennedy Blvd, Tampa, FL 33606, United States",United States,Tampa,Florida,http://www.plantmuseum.com/,+1 813-254-1891,https://www.google.com/maps/place/Henry+B.+Plant+Museum/data=!4m5!3m4!1s0x88c2c48f50cea035:0xe4bfc9a636464c21!8m2!3d27.9463553!4d-82.4640404?authuser=0&hl=en&rclk=1,0x88c2c48f50cea035:0xe4bfc9a636464c21,ChIJNaDOUI_EwogRIUxGNqbJv-Q,27.9463553,-82.4640404,museums,https://lh5.googleusercontent.com/p/AF1QipNzc_VO6VeUWJ4pfjxzOQbCLYJSdbHMHRcue5iN=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipMZuCn74IZWjKhlLRxZcBLov65trzkcIWk3vqpS=w1024-h960-p-k-no,Landmark building hosting exhibits on Florida's early tourism industry plus Asian & European art.,None,Monday Closed 2023-05-01,Tuesday 10 AM–5 PM 2023-05-02,Wednesday 10 AM–5 PM 2023-04-26,Thursday 10 AM–5 PM 2023-04-27,Friday 10 AM–5 PM 2023-04-28,Saturday 10 AM–5 PM 2023-04-29,Sunday 12–5 PM 2023-04-30
"tourist attraction in tampa, florida",Busch Gardens Tampa Bay,78723,4.5,"10165 McKinley Dr, Tampa, FL 33612, United States",United States,Tampa,Florida,https://buschgardens.com/tampa/,+1 813-884-4386,https://www.google.com/maps/place/Busch+Gardens+Tampa+Bay/data=!4m5!3m4!1s0x88c2c64f0d381a85:0xa8a5fe0830e10852!8m2!3d28.037066!4d-82.4194607?authuser=0&hl=en&rclk=1,0x88c2c64f0d381a85:0xa8a5fe0830e10852,ChIJhRo4DU_GwogRUgjhMAj-pag,28.037066,-82.4194607,attractions,https://lh5.googleusercontent.com/p/AF1QipNLe2ggq28tRAiQxw6kmPnaN5p8rUPVqblb2tZQ=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipPr8mt7iE5sRWocDRHYxml5QGmFfI4L-VA--90b=w1024-h960-p-k-no,"Venerable theme park with thrill rides, African animals, live entertainment & kiddie attractions.",None,Monday 10 AM–6 PM 2023-05-01,Tuesday 10 AM–6 PM 2023-05-02,Wednesday 10 AM–6 PM 2023-04-26,Thursday 10 AM–6 PM 2023-04-27,Friday 10 AM–6 PM 2023-04-28,Saturday 10 AM–9 PM 2023-04-29,Sunday 10 AM–9 PM 2023-04-30
"tourist attraction in tampa, florida",Tampa Bay History Center,1520,4.6,"801 Water St, Tampa, FL 33602, United States",United States,Tampa,Florida,http://www.tampabayhistorycenter.org/,+1 813-228-0097,https://www.google.com/maps/place/Tampa+Bay+History+Center/data=!4m5!3m4!1s0x88c2c48d0122ba25:0xbdfbd31ea3db2224!8m2!3d27.9423647!4d-82.4498608?authuser=0&hl=en&rclk=1,0x88c2c48d0122ba25:0xbdfbd31ea3db2224,ChIJJboiAY3EwogRJCLbox7T-70,27.9423647,-82.4498608,museums,https://lh5.googleusercontent.com/p/AF1QipNZaUKF-BYGDGTj8jXadsqSirBHOJPT9qJfMoAO=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipPdlQZ0O21Rl29P5wmxuWvXmNlEZtuozaqZeF_j=w1024-h960-p-k-no,"Sprawling history museum chronicles Tampa with interactive exhibits, maps, films & special events.",None,Monday 10 AM–5 PM 2023-05-01,Tuesday 10 AM–5 PM 2023-05-02,Wednesday 10 AM–5 PM 2023-04-26,Thursday 10 AM–5 PM 2023-04-27,Friday 10 AM–5 PM 2023-04-28,Saturday 10 AM–5 PM 2023-04-29,Sunday 10 AM–5 PM 2023-04-30
"tourist attraction in tampa, florida",Glazer Children's Museum,3757,4.5,"110 W Gasparilla Plaza, Tampa, FL 33602, United States",United States,Tampa,Florida,http://www.glazermuseum.org/,+1 813-443-3861,https://www.google.com/maps/place/Glazer+Children's+Museum/data=!4m5!3m4!1s0x88c2c489004aa9fb:0xcb66631b34f97756!8m2!3d27.949577!4d-82.461494?authuser=0&hl=en&rclk=1,0x88c2c489004aa9fb:0xcb66631b34f97756,ChIJ-6lKAInEwogRVnf5NBtjZss,27.949577,-82.461494,museums,https://lh3.googleusercontent.com/gps-proxy/AE4_-5GKFCOG0y8S0jZbY4xj_xWwgAjQ_s1jn6FqGrBwDJY8DXue5qbmy_eD77f6m7YhL3TeX8B06QS-xJ372j64-w3dvkmX7LeHEDqASr_ZlEuD4figjkTtG8G9RA8pNIlTpdcPrc0g8_RLn5jWKWvoWm0foaf4XIx-N_BDGuOOBxoo1XQHp09FXZc=w408-h272-k-no,https://lh5.googleusercontent.com/p/AF1QipOGIH987LxoNCRnxeyU6l27TlsXd0cqYKbqLCeJ=w1024-h960-p-k-no,"Interactive activities focused on weather, art, communication & more for children under 12.",None,Monday Closed 2023-05-01,Tuesday 9:30 AM–5 PM 2023-05-02,Wednesday 9:30 AM–5 PM 2023-04-26,Thursday 9:30 AM–5 PM 2023-04-27,Friday 9:30 AM–5 PM 2023-04-28,Saturday 9:30 AM–5 PM 2023-04-29,Sunday 9:30 AM–5 PM 2023-04-30
"tourist attraction in tampa, florida",Riverwalk Tampa Florida,598,4.8,"100 E Madison St, Tampa, FL 33602, United States",United States,Tampa,Florida,null,null,https://www.google.com/maps/place/Riverwalk+Tampa+Florida/data=!4m5!3m4!1s0x88c2c5c7e35281c5:0x9707cef39038881e!8m2!3d27.9475581!4d-82.4615577?authuser=0&hl=en&rclk=1,0x88c2c5c7e35281c5:0x9707cef39038881e,ChIJxYFS48fFwogRHog4kPPOB5c,27.9475581,-82.4615577,attractions,https://lh5.googleusercontent.com/p/AF1QipOtGJADF59XVvSPb_xhYGg7lB14TAGkykTSxyl-=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipP-Zzd4RvqPUMXUM7x3Rl-MK18rz5XggefqefSX=w1024-h960-p-k-no,null,None,,,,,,,
"tourist attraction in tampa, florida",ZooTampa at Lowry Park,21953,4.6,"1101 W Sligh Ave, Tampa, FL 33604, United States",United States,Tampa,Florida,https://zootampa.org/,+1 813-935-8552,https://www.google.com/maps/place/ZooTampa+at+Lowry+Park/data=!4m5!3m4!1s0x88c2c6b18c520e05:0xd2e6090ef6f5852f!8m2!3d28.0138361!4d-82.4699672?authuser=0&hl=en&rclk=1,0x88c2c6b18c520e05:0xd2e6090ef6f5852f,ChIJBQ5SjLHGwogRL4X19g4J5tI,28.0138361,-82.4699672,attractions,https://lh5.googleusercontent.com/p/AF1QipOB6JXLk7zaRUPdcA9r5xEmJk1GIkZxV5zGLOtq=w408-h272-k-no,https://lh5.googleusercontent.com/p/AF1QipNgx2UCS4vOYQwRwdauyN6DQIHSbehKYeTsnYay=w1024-h960-p-k-no,"Celebrated zoo offering giraffe feeding, educational programs & a water play area.",None,Monday 9:30 AM–5 PM 2023-05-01,Tuesday 9:30 AM–5 PM 2023-05-02,Wednesday 9:30 AM–5 PM 2023-04-26,Thursday 9:30 AM–5 PM 2023-04-27,Friday 9:30 AM–5 PM 2023-04-28,Saturday 9:30 AM–7 PM 2023-04-29,Sunday 9:30 AM–7 PM 2023-04-30
"tourist attraction in tampa, florida",Tampa Postcard Mural,351,4.7,"1102 N Florida Ave, Tampa, FL 33602, United States",United States,Tampa,Florida,null,null,https://www.google.com/maps/place/Tampa+Postcard+Mural/data=!4m5!3m4!1s0x88c2c4621a0c9ac1:0xc127ecc6ef4eaac1!8m2!3d27.9535622!4d-82.4596833?authuser=0&hl=en&rclk=1,0x88c2c4621a0c9ac1:0xc127ecc6ef4eaac1,ChIJwZoMGmLEwogRwapO78bsJ8E,27.9535622,-82.4596833,attractions,https://lh5.googleusercontent.com/p/AF1QipOVokIsqbAtHf9oCHhS69_lAJetGEJY3mFA7B1V=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipNyn92bDfJyAJPQU7OBB4GC_OyvFW3kXMrVFZ15=w1024-h960-p-k-no,"This vibrant, retro-chic wall art by Carl Cowden III was commissioned in 2003 & repainted in 2012.",None,,,,,,,
"tourist attraction in tampa, florida",Museum of Science & Industry,4126,3.9,"4801 E Fowler Ave, Tampa, FL 33617, United States",United States,Tampa,Florida,http://www.mosi.org/,+1 813-987-6000,https://www.google.com/maps/place/Museum+of+Science+&+Industry/data=!4m5!3m4!1s0x88c2c7cf5b3da1ab:0x893a7dbee70e0852!8m2!3d28.0531223!4d-82.4044975?authuser=0&hl=en&rclk=1,0x88c2c7cf5b3da1ab:0x893a7dbee70e0852,ChIJq6E9W8_HwogRUggO5759Ook,28.0531223,-82.4044975,museums,https://lh5.googleusercontent.com/p/AF1QipPW5HscILe3oh_FVGP2MKfeu0xopdZD7Uz9GbZ5=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipMkfAWv-lRdjFa_EQYIIugtPPd-LBsPCft9Xhlv=w1024-h960-p-k-no,"Interactive exhibits on biology & earth science, as well as a ropes course & a planetarium.",None,Monday 10 AM–5 PM 2023-05-01,Tuesday 10 AM–5 PM 2023-05-02,Wednesday 10 AM–5 PM 2023-04-26,Thursday 10 AM–5 PM 2023-04-27,Friday 10 AM–5 PM 2023-04-28,Saturday 10 AM–5 PM 2023-04-29,Sunday 10 AM–5 PM 2023-04-30
"tourist attraction in tampa, florida",Curtis Hixon Waterfront Park,9064,4.7,"600 N Ashley Dr, Tampa, FL 33602, United States",United States,Tampa,Florida,http://www.tampagov.net/parks-and-recreation,+1 813-274-8615,https://www.google.com/maps/place/Curtis+Hixon+Waterfront+Park/data=!4m5!3m4!1s0x88c2c4891b251595:0x9e9ff677d02ee824!8m2!3d27.9489169!4d-82.4616494?authuser=0&hl=en&rclk=1,0x88c2c4891b251595:0x9e9ff677d02ee824,ChIJlRUlG4nEwogRJOgu0Hf2n54,27.9489169,-82.4616494,attractions,https://lh5.googleusercontent.com/p/AF1QipOww-qgwupFUGw4Qa2HNJwSmsTM7bk5xhzlqaQp=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipMIhHNOVaYJkM4RUEnvBKhyjHSaPZh6x4ICZECc=w1024-h960-p-k-no,"Large, grassy park provides fenced-in areas with drinking bowls for pets & free monthly concerts.",None,Monday 7 AM–10 PM 2023-05-01,Tuesday 7 AM–10 PM 2023-05-02,Wednesday 7 AM–10 PM 2023-04-26,Thursday 7 AM–10 PM 2023-04-27,Friday 7 AM–10 PM 2023-04-28,Saturday 7 AM–10 PM 2023-04-29,Sunday 7 AM–10 PM 2023-04-30
"tourist attraction in tampa, florida",MacDill Park on the Riverwalk,325,4.7,"100 N Ashley Dr, Tampa, FL 33602, United States",United States,Tampa,Florida,https://www.tampa.gov/parks-and-recreation,+1 813-274-8615,https://www.google.com/maps/place/MacDill+Park+on+the+Riverwalk/data=!4m5!3m4!1s0x88c2c48c1f5df42b:0x7ef596f3b8697bd4!8m2!3d27.9452783!4d-82.4587869?authuser=0&hl=en&rclk=1,0x88c2c48c1f5df42b:0x7ef596f3b8697bd4,ChIJK_RdH4zEwogR1HtpuPOW9X4,27.9452783,-82.4587869,attractions,https://lh5.googleusercontent.com/p/AF1QipOPpzy_8jSWjK4bs3WPLDonYzDBxpQKOgxWIqgD=w532-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipPiYA_LwgSlNzG-uILuJOK1MDxALKPfwnuIVe1W=w1024-h960-p-k-no,"Small memorial park dedicated to local military history, also offering walkways & boat access.",None,Monday Open 24 hours 2023-05-01,Tuesday Open 24 hours 2023-05-02,Wednesday Open 24 hours 2023-04-26,Thursday Open 24 hours 2023-04-27,Friday Open 24 hours 2023-04-28,Saturday Open 24 hours 2023-04-29,Sunday Open 24 hours 2023-04-30
"tourist attraction in tampa, florida",Ybor City Museum State Park,127,4.6,"2009 Angel Oliva Senior St, Tampa, FL 33605, United States",United States,Tampa,Florida,http://ybormuseum.org/garden,+1 813-247-6323,https://www.google.com/maps/place/Ybor+City+Museum+State+Park/data=!4m5!3m4!1s0x88c2c451ea240ae1:0x152869e2c8fd556e!8m2!3d27.9617863!4d-82.4383561?authuser=0&hl=en&rclk=1,0x88c2c451ea240ae1:0x152869e2c8fd556e,ChIJ4Qok6lHEwogRblX9yOJpKBU,27.9617863,-82.4383561,museums,https://lh5.googleusercontent.com/p/AF1QipNshBZx60UbCDf9XZrG1BrhnzrSvSVTcFH-KUY8=w408-h271-k-no,https://lh5.googleusercontent.com/p/AF1QipNgEm-FyQTsKtNxlSoeZ6RtLJiU9OBzBXB9zEt_=w1024-h960-p-k-no,"Charming Mediterranean-style garden with native plants & a fountain, rentable for private events.",None,Monday Closed 2023-05-01,Tuesday Closed 2023-05-02,Wednesday 9 AM–4 PM 2023-04-26,Thursday 9 AM–4 PM 2023-04-27,Friday 9 AM–4 PM 2023-04-28,Saturday 9 AM–4 PM 2023-04-29,Sunday 9 AM–4 PM 2023-04-30
"tourist attraction in tampa, florida",Parque Jose Marti,330,4.5,"197059.0000, Tampa, FL 33605, United States",United States,Tampa,FL,null,null,https://www.google.com/maps/place/Parque+Jose+Marti/data=!4m5!3m4!1s0x88c2c45afe8d25cb:0xd5d79d1dc511b83f!8m2!3d27.9608443!4d-82.4452961?authuser=0&hl=en&rclk=1,0x88c2c45afe8d25cb:0xd5d79d1dc511b83f,ChIJyyWN_lrEwogRP7gRxR2d19U,27.9608443,-82.4452961,attractions,https://lh5.googleusercontent.com/p/AF1QipOmE3dPIZAHdlfC3A7OpAJmkw-6nk3QvvGEwy7M=w408-h272-k-no,https://lh5.googleusercontent.com/p/AF1QipMMM91sDALvNwLHgKdWnLk0NP8W1xkyW86tNHzG=w1024-h960-p-k-no,"Cuban territory since 1956, this 0.14-acre urban park pays homage to Cuban national hero Jose Marti.",None,Monday 8 AM–7 PM 2023-05-01,Tuesday 8 AM–7 PM 2023-05-02,Wednesday 8 AM–7 PM 2023-04-26,Thursday 8 AM–7 PM 2023-04-27,Friday 8 AM–7 PM 2023-04-28,Saturday 8 AM–7 PM 2023-04-29,Sunday 8 AM–7 PM 2023-04-30
"tourist attraction in tampa, florida",USF Botanical Gardens,854,4.5,"12210 USF Pine Drive, Tampa, FL 33612, United States",United States,Tampa,Florida,http://gardens.usf.edu/,+1 813-974-2329,https://www.google.com/maps/place/USF+Botanical+Gardens/data=!4m5!3m4!1s0x88c2c493e33b7081:0xd2f9953378dbf49e!8m2!3d28.0579668!4d-82.4231498?authuser=0&hl=en&rclk=1,0x88c2c493e33b7081:0xd2f9953378dbf49e,ChIJgXA745PEwogRnvTbeDOV-dI,28.0579668,-82.4231498,attractions,https://lh5.googleusercontent.com/p/AF1QipN_ov5GvbA8oJKhs5RbPQIVeRkjaj7HJFnHCPug=w408-h287-k-no,https://lh5.googleusercontent.com/p/AF1QipPidhIpvGcmjShfY0JjLV2FFqotkTMjv96MVFMZ=w1024-h960-p-k-no,"A 16-acre green space on the USF Tampa campus showcasing 3,000 plants & hosting year-round events.",None,Monday 9 AM–4 PM 2023-05-01,Tuesday 9 AM–4 PM 2023-05-02,Wednesday 9 AM–4 PM 2023-04-26,Thursday 9 AM–4 PM 2023-04-27,Friday 9 AM–4 PM 2023-04-28,Saturday 9 AM–4 PM 2023-04-29,Sunday Closed 2023-04-30
"tourist attraction in tampa, florida",Ballast Point Park,5100,4.7,"5300 Interbay Blvd, Tampa, FL 33611, United States",United States,Tampa,Florida,http://www.tampagov.net/parks-and-recreation/contact-us,+1 813-274-8615,https://www.google.com/maps/place/Ballast+Point+Park/data=!4m5!3m4!1s0x88c2dca150279809:0x40f9a525a87bf46c!8m2!3d27.8889874!4d-82.4812381?authuser=0&hl=en&rclk=1,0x88c2dca150279809:0x40f9a525a87bf46c,ChIJCZgnUKHcwogRbPR7qCWl-UA,27.8889874,-82.4812381,attractions,https://lh5.googleusercontent.com/p/AF1QipMc-aa2pfjTdzQ6q8mUNet0nEGuA4NmrrhqH5hw=w426-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipObmWB-0HeV9wAkfRWP_KlBVkWqHIT-Chfebhib=w1024-h960-p-k-no,"Historic waterfront park offering views of Downtown with a cafe, pier, picnicking & a playground.",None,Monday 6 AM–8 PM 2023-05-01,Tuesday 6 AM–8 PM 2023-05-02,Wednesday 6 AM–8 PM 2023-04-26,Thursday 6 AM–8 PM 2023-04-27,Friday 6 AM–8 PM 2023-04-28,Saturday 6 AM–8 PM 2023-04-29,Sunday 6 AM–8 PM 2023-04-30
"tourist attraction in tampa, florida",American Victory Ship & Museum,1351,4.7,"705 Channelside Dr, Tampa, FL 33602, United States",United States,Tampa,Florida,http://www.americanvictory.org/,+1 813-228-8766,https://www.google.com/maps/place/American+Victory+Ship+&+Museum/data=!4m5!3m4!1s0x88c2c4f0ed15fe9d:0xf11292317fb6bc48!8m2!3d27.9435541!4d-82.4442583?authuser=0&hl=en&rclk=1,0x88c2c4f0ed15fe9d:0xf11292317fb6bc48,ChIJnf4V7fDEwogRSLy2fzGSEvE,27.9435541,-82.4442583,museums,https://lh5.googleusercontent.com/p/AF1QipM4c3yTfQFImdIa6YlT7_gNGKkF9YUokjYokec9=w408-h305-k-no,https://lh5.googleusercontent.com/p/AF1QipMF8fKev3oCcxbmGQjJAFXEBSGcEvMSl2jU3Vit=w1024-h960-p-k-no,Fully restored warship from WWII & the Vietnam War now housing exhibits on maritime history.,None,Monday 12–5 PM 2023-05-01,Tuesday 10 AM–5 PM 2023-05-02,Wednesday 10 AM–5 PM 2023-04-26,Thursday 10 AM–5 PM 2023-04-27,Friday 10 AM–5 PM 2023-04-28,Saturday 10 AM–5 PM 2023-04-29,Sunday 10 AM–5 PM 2023-04-30
"tourist attraction in tampa, florida",Tampa Riverwalk,4822,4.7,"Riverwalk, Tampa, FL 33602, United States",United States,Tampa,Florida,http://www.thetampariverwalk.com/,+1 813-221-1539,https://www.google.com/maps/place/Tampa+Riverwalk/data=!4m5!3m4!1s0x88c2c48c265ff72f:0x8aa5d0ec4d79fe17!8m2!3d27.9446677!4d-82.4587775?authuser=0&hl=en&rclk=1,0x88c2c48c265ff72f:0x8aa5d0ec4d79fe17,ChIJL_dfJozEwogRF_55TezQpYo,27.9446677,-82.4587775,attractions,https://lh5.googleusercontent.com/p/AF1QipNsErmH1UKtISqhrsh7kilLBYl8j7FW1bwfiBg=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipNhi7Zh3P0oGiue09IlT5lAteQ61Mhfh9dyp4PT=w1024-h960-p-k-no,"Happening multi-use path along the Hillsborough River, with city views, benches, eateries & events.",None,Monday Open 24 hours 2023-05-01,Tuesday Open 24 hours 2023-05-02,Wednesday Open 24 hours 2023-04-26,Thursday Open 24 hours 2023-04-27,Friday Open 24 hours 2023-04-28,Saturday Open 24 hours 2023-04-29,Sunday Open 24 hours 2023-04-30
"tourist attraction in tampa, florida",Cypress Point Park,4998,4.5,"5620 W Cypress St, Tampa, FL 33607, United States",United States,Tampa,Florida,https://www.tampagov.net/parks-and-recreation/featured-parks/cypress-point-park,+1 813-274-5740,https://www.google.com/maps/place/Cypress+Point+Park/data=!4m5!3m4!1s0x88c2c28b656f6e8d:0x6d81a0f87de33bd7!8m2!3d27.9505768!4d-82.5439009?authuser=0&hl=en&rclk=1,0x88c2c28b656f6e8d:0x6d81a0f87de33bd7,ChIJjW5vZYvCwogR1zvjffiggW0,27.9505768,-82.5439009,attractions,https://lh5.googleusercontent.com/p/AF1QipMbB--cWcDRdyEZIA2F9OFz2pbCYr5jaRNvc1YZ=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipOoWDuYRlJmL7ksAe5UD-8QV8Cjt9JIo1shYquA=w1024-h960-p-k-no,"Oceanfront park with a boardwalk, hiking trails, dunes, picnic shelters & a canoe dock.",None,,,,,,,
"tourist attraction in tampa, florida",Sulphur Springs Water Tower,118,4.1,"455-479 E Bird St, Tampa, FL 33604, United States",United States,Tampa,Florida,http://tampagov.net/,+1 813-458-3605,https://www.google.com/maps/place/Sulphur+Springs+Water+Tower/data=!4m5!3m4!1s0x88c2c6c09f3fc157:0x1e916975ed14742f!8m2!3d28.0213886!4d-82.4589025?authuser=0&hl=en&rclk=1,0x88c2c6c09f3fc157:0x1e916975ed14742f,ChIJV8E_n8DGwogRL3QU7XVpkR4,28.0213886,-82.4589025,attractions,https://lh5.googleusercontent.com/p/AF1QipMxg_uQeGPxqrko0RYsCa3fRXIAudEwGnG4VXru=w408-h272-k-no,https://lh5.googleusercontent.com/p/AF1QipPUzri4P2hs59RiLJFTbg89xbiTZ4NRDT08Cf_b=w1024-h960-p-k-no,null,None,Monday 8 AM–7 PM 2023-05-01,Tuesday 8 AM–7 PM 2023-05-02,Wednesday 8 AM–7 PM 2023-04-26,Thursday 8 AM–7 PM 2023-04-27,Friday 8 AM–7 PM 2023-04-28,Saturday 8 AM–7 PM 2023-04-29,Sunday 8 AM–7 PM 2023-04-30
"tourist attraction in tampa, florida",Seaplane Basin Park,287,4.7,"650 Severn Ave, Tampa, FL 33606, United States",United States,Tampa,Florida,https://www.tampa.gov/parks-and-recreation,null,https://www.google.com/maps/place/Seaplane+Basin+Park/data=!4m5!3m4!1s0x88c2c4b58c6b3da5:0x91fcd1ca77c422a8!8m2!3d27.9108907!4d-82.4522582?authuser=0&hl=en&rclk=1,0x88c2c4b58c6b3da5:0x91fcd1ca77c422a8,ChIJpT1rjLXEwogRqCLEd8rR_JE,27.9108907,-82.4522582,attractions,https://lh5.googleusercontent.com/p/AF1QipPkAUxMR5nsr2VRjOcVQfO1NB5Lnr8t_7oXGku4=w532-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipMvoFFEhXHAc_65xqpR_TKUPxoq6VibPaSQcnHF=w1024-h960-p-k-no,null,None,Monday Open 24 hours 2023-05-01,Tuesday Open 24 hours 2023-05-02,Wednesday Open 24 hours 2023-04-26,Thursday Open 24 hours 2023-04-27,Friday Open 24 hours 2023-04-28,Saturday Open 24 hours 2023-04-29,Sunday Open 24 hours 2023-04-30
"tourist attraction in tampa, florida",Cotanchobee Fort Brooke Park,497,4.5,"601 Water St, Tampa, FL 33602, United States",United States,Tampa,Florida,http://www.tampagov.net/parks-and-recreation/contact-us,+1 813-274-8615,https://www.google.com/maps/place/Cotanchobee+Fort+Brooke+Park/data=!4m5!3m4!1s0x88c2c500482cc473:0x2b686aed1bb0d61f!8m2!3d27.941553!4d-82.4522125?authuser=0&hl=en&rclk=1,0x88c2c500482cc473:0x2b686aed1bb0d61f,ChIJc8QsSADFwogRH9awG-1qaCs,27.941553,-82.4522125,attractions,https://lh5.googleusercontent.com/p/AF1QipOYFnxzlijIRECC_jtTmW6J2PyF6yOjlEfAnkpG=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipNat4cmgUi1H3a8bUkkObgdxqTIkno5o971-4Nx=w1024-h960-p-k-no,"Park located on the waterfront, with a pier, jogging path, playground & place to launch canoes.",None,Monday 7 AM–10 PM 2023-05-01,Tuesday 7 AM–10 PM 2023-05-02,Wednesday 7 AM–10 PM 2023-04-26,Thursday 7 AM–10 PM 2023-04-27,Friday 7 AM–10 PM 2023-04-28,Saturday 7 AM–10 PM 2023-04-29,Sunday 7 AM–10 PM 2023-04-30
"tourist attraction in tampa, florida",SheiKra,1577,4.8,"10165 McKinley Dr, Tampa, FL 33612, United States",United States,Tampa,Florida,null,+1 813-884-4386,https://www.google.com/maps/place/SheiKra/data=!4m5!3m4!1s0x88c2c65112d42591:0x3981c75b0c128ce9!8m2!3d28.0366743!4d-82.4249589?authuser=0&hl=en&rclk=1,0x88c2c65112d42591:0x3981c75b0c128ce9,ChIJkSXUElHGwogR6YwSDFvHgTk,28.0366743,-82.4249589,attractions,https://lh5.googleusercontent.com/p/AF1QipMZz5mcG4_To-GAVy7_jFoDbYLsC3x17cChZ3zn=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipM3dk1eT0mPfOMR7mGPRN_85wo2mUultelURNLA=w1024-h960-p-k-no,High-speed roller coaster featuring a 200-foot climb & a 90-degree drop in a floorless car.,None,Monday 10 AM–9 PM 2023-05-01,Tuesday 10 AM–9 PM 2023-05-02,Wednesday 10 AM–9 PM 2023-04-26,Thursday 10 AM–9 PM 2023-04-27,Friday 10 AM–9 PM 2023-04-28,Saturday 10 AM–9 PM 2023-04-29,Sunday 10 AM–9 PM 2023-04-30
"tourist attraction in tampa, florida",Kumba,2534,4.7,"10165 McKinley Dr, Tampa, FL 33612, United States",United States,Tampa,Florida,https://buschgardens.com/tampa/roller-coasters/kumba/,+1 407-545-5550,https://www.google.com/maps/place/Kumba/data=!4m5!3m4!1s0x88c2c652463ba1e5:0xc4ea37ead1e164bc!8m2!3d28.0394995!4d-82.4231389?authuser=0&hl=en&rclk=1,0x88c2c652463ba1e5:0xc4ea37ead1e164bc,ChIJ5aE7RlLGwogRvGTh0eo36sQ,28.0394995,-82.4231389,attractions,https://lh5.googleusercontent.com/p/AF1QipO-iivQWk8w-bseK-Jedwpku6PkpGUfkRbDWpPU=w426-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipOsLQioJAIo6G5yDVh39EqDk20fjU_yoQyDhqxr=w1024-h960-p-k-no,"Long-running roller coaster known for vertical loops, 360-degree spins & a 135-ft. dive.",None,Monday 10 AM–10 PM 2023-05-01,Tuesday 10 AM–10 PM 2023-05-02,Wednesday 10 AM–10 PM 2023-04-26,Thursday 10 AM–10 PM 2023-04-27,Friday 10 AM–10 PM 2023-04-28,Saturday 10 AM–10 PM 2023-04-29,Sunday 10 AM–10 PM 2023-04-30
